Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Power[W],Machine failure,TWF,HDF,PWF,OSF,RNF
1,-1.1023775442658785,-0.61035545968962,-0.5955990611515638,0.2621364266586198,-1.42890216422672,0.10164772135343678,0,0,0,0,0,0
1,-1.1523735778935282,-0.677756345295187,0.6538770828352481,-0.6808400535204094,-1.3817701206793134,-0.48937020637209483,0,0,0,0,0,0
2,-1.1023775442658785,-0.677756345295187,-0.7183154681502685,0.8840996369894685,-1.334638077131907,0.8673809089882688,0,0,0,0,0,0
0,-1.1523735778935282,-0.677756345295187,1.8698851158224135,-1.5636265456029053,-1.256084671219563,-1.397245952720199,0,0,0,0,0,0
0,-1.1523735778935282,-0.677756345295187,-0.004329100157804543,0.3223264147551537,-1.2246633088546255,0.6352121134753711,0,0,0,0,0,0
1,-1.1523735778935282,-0.677756345295187,0.5423167128364257,-1.0319483174168569,-1.1932419464896877,-1.1162965938498752,0,0,0,0,0,0
1,-1.1523735778935282,-0.677756345295187,-0.19398172915580278,0.04143980363799563,-1.1461099029422814,0.07794421349512155,0,0,0,0,0,0
1,-1.1523735778935282,-0.677756345295187,-0.04337522965739242,0.24207309729310825,-1.0989778593948751,0.48537768797363895,0,0,0,0,0,0
2,-1.2023696115211493,-0.677756345295187,1.094540544330597,-1.3629932519477927,-1.0518458158474686,-1.389554085931739,0,0,0,0,0,0
2,-1.2023696115211493,-0.677756345295187,-1.0306845041469714,1.566252835416852,-0.9732924099351247,1.5025878265291361,0,0,0,0,0,0
2,-1.2023696115211493,-0.677756345295187,-0.7015814126504452,0.021376474272484798,-0.8947390040227806,-0.3104754372129418,0,0,0,0,0,0
0,-1.1523735778935282,-0.61035545968962,0.13512136234072358,-0.06890850787231645,-0.8161855981104366,0.14311904905091008,0,0,0,0,0,0
0,-1.1523735778935282,-0.61035545968962,-0.3334321916543309,0.21197810324484165,-0.784764235745499,0.22553190749869398,0,0,0,0,0,0
0,-1.1523735778935282,-0.61035545968962,-0.3445882286542132,-0.16922515469987276,-0.7533428733805614,-0.33338424965051133,0,0,0,0,0,0
0,-1.2023696115211493,-0.61035545968962,-0.8075637641493265,1.0044796131825364,-0.7219215110156237,0.9548955158161532,0,0,0,0,0,0
0,-1.2023696115211493,-0.677756345295187,-0.2888080436548019,0.5430230377757772,-0.6905001486506862,0.7400137984681355,0,0,0,0,0,0
1,-1.2023696115211493,-0.677756345295187,1.540782024325887,-1.4733415634581044,-0.6590787862857486,-1.3782223178951696,0,0,0,0,0,0
1,-1.2023696115211493,-0.8125581165062826,-0.4784606726528002,-0.028781849141293357,-0.6119467427383422,-0.22399099111565493,0,0,0,0,0,0
0,-1.2023696115211493,-0.8125581165062826,0.0012489183421365824,0.021376474272484798,-0.5648146991909357,0.18647409922719088,0,0,0,0,0,0
2,-1.252365645148799,-0.8799590021118496,-0.6848473571506217,-0.07894017255507152,-0.5333933368259982,-0.4375678382049166,0,0,0,0,0,0
1,-1.2023696115211493,-0.8125581165062826,0.8044835823336586,-0.8413466884444997,-0.45483993091365416,-0.6656159907954259,0,0,0,0,0,0
0,-1.1523735778935282,-0.8125581165062826,-0.13262352565645041,0.011344809589729025,-0.40770788736624775,0.07695329698283321,0,0,0,0,0,0
1,-1.1523735778935282,-0.7451572309007539,-0.04337522965739242,0.8339413135756903,-0.37628652500131016,1.3716004368700458,0,0,0,0,0,0
2,-1.1523735778935282,-0.7451572309007539,-0.3334321916543309,0.0915981270517738,-0.32915448145390375,0.05140531086401968,0,0,0,0,0,0
0,-1.1523735778935282,-0.7451572309007539,-0.12704550715650928,-0.6306817301066312,-0.25060107554155975,-0.8710202294219478,0,0,0,0,0,0
0,-1.1523735778935282,-0.677756345295187,-0.1772476736559794,-0.17925681938262783,-0.21917971317662216,-0.23544049180715113,0,0,0,0,0,0
1,-1.1023775442658785,-0.677756345295187,-0.5844430241516816,0.3323580794379088,-0.18775835081168454,0.2084901056982412,0,0,0,0,0,0
0,-1.1523735778935282,-0.7451572309007539,1.669076449824533,-1.272708269802992,-0.14062630726427813,-0.9604774250561013,0,0,0,0,0,0
1,-1.2023696115211493,-0.8125581165062826,-0.6848473571506217,0.5931813611895553,-0.10920494489934053,0.49322653163533237,0,0,0,0,0,0
1,-1.2023696115211493,-0.8125581165062826,-1.0139504486471482,0.9743846191342698,-0.062072901351934134,0.7334502029560448,0,0,0,0,0,0
1,-1.252365645148799,-0.8799590021118496,0.8825758413328343,-1.1924549523409467,-0.014940857804527726,-1.2049394719541273,0,0,0,0,0,0
0,-1.252365645148799,-0.8799590021118496,-0.5342408576522114,0.6232763552378227,0.03219118574287868,0.6572869862738848,0,0,0,0,0,0
0,-1.252365645148799,-0.8799590021118496,-0.4784606726528002,-0.23944680747916175,0.06361254810781627,-0.5233556994272278,0,0,0,0,0,0
0,-1.3023616787764485,-0.9473598877173782,-0.556552931651976,0.6433396846033335,0.09503391047275388,0.6673923724883142,0,0,0,0,0,0
0,-1.3023616787764485,-0.9473598877173782,0.3917102133380153,-0.37989011303774045,0.12645527283769148,-0.16888229755598907,0,0,0,0,0,0
0,-1.3023616787764485,-0.9473598877173782,-1.1980250591452053,1.917361099313299,0.1578766352026291,1.7935837052864283,0,0,0,0,0,0
2,-1.3023616787764485,-0.9473598877173782,-0.6625352831508573,0.5831496965067996,0.18929799756756668,0.49730793033941245,0,0,0,0,0,0
0,-1.3023616787764485,-0.8799590021118496,0.034717029341783334,-0.30966846025845146,0.2678514034799107,-0.29007825474711596,0,0,0,0,0,0
0,-1.252365645148799,-0.8125581165062826,-0.3445882286542132,-0.09900350192058306,0.2992727658448483,-0.23194775637769796,0,0,0,0,0,0
0,-1.3023616787764485,-0.8125581165062826,-0.5119287836524469,1.8170444524857428,0.3306941282097859,2.3648127359299145,0,0,0,0,0,0
0,-1.3023616787764485,-0.7451572309007539,1.5073139133262403,-1.623816533699439,0.36211549057472353,-1.6593384646933036,0,0,0,0,0,0
0,-1.252365645148799,-0.7451572309007539,0.8769978228328932,-0.9115683412237894,0.3935368529396611,-0.741789018532163,0,0,0,0,0,0
0,-1.252365645148799,-0.7451572309007539,-0.6234891536512694,0.4728013849964882,0.4249582153045987,0.37475804761664416,0,0,0,0,0,0
1,-1.3023616787764485,-0.7451572309007539,-0.2162938031555673,0.6333080199205777,0.4563795776695363,0.9303678793733601,0,0,0,0,0,0
0,-1.252365645148799,-0.7451572309007539,-0.829875838149091,0.4627697203137324,0.5035116212169427,0.19885565010351203,0,0,0,0,0,0
0,-1.3023616787764485,-0.8125581165062826,0.5646287868361902,-0.5805234066928531,0.5349329835818804,-0.3805852332210204,0,0,0,0,0,0
1,-1.3023616787764485,-0.8125581165062826,0.4976925648368967,-0.2595101368446733,0.5663543459468179,0.09026689804398019,0,0,0,0,0,0
2,-1.3523577124040698,-0.9473598877173782,-0.22187182165550842,-0.23944680747916175,0.6134863894942243,-0.3536636994614113,0,0,0,0,0,0
1,-1.3023616787764485,-0.8799590021118496,-0.6346451906511517,1.034574607230803,0.6920397954065683,1.1489091200786432,0,0,0,0,0,0
0,-1.3523577124040698,-0.9473598877173782,0.2634157878393695,-0.22941514279640599,0.7391718389539748,-0.017164149575450295,0,0,0,0,0,0
1,-1.3523577124040698,-0.9473598877173782,-0.37805633965385993,1.074701265961826,0.7705932013189124,1.4336455460157334,0,0,0,0,0,0
1,-1.3523577124040698,-0.9473598877173782,-0.6011770796515049,1.3054295536652054,0.8177252448663187,1.557588598488454,0,0,0,0,0,0
1,-1.4523497796593405,-1.0821616589285121,-0.6569572646509162,0.20194643856208588,0.8962786507786628,-0.027975931719434143,0,0,0,0,0,0
2,-1.50234581328699,-1.0821616589285121,-1.3040074106440867,1.4659361885892956,0.9434106943260692,1.1072611933987806,0,0,0,0,0,0
0,-1.5523418469146397,-1.0821616589285121,0.10165325134107683,-0.7610933709824549,1.0219641002384132,-0.9340464440253492,0,0,0,0,0,0
0,-1.5523418469146397,-1.149562544534041,0.09049721434119458,-0.17925681938262783,1.0533854626033508,-0.055544995081131844,0,0,0,0,0,0
2,-1.5523418469146397,-1.149562544534041,-0.36132228415403655,-0.07894017255507152,1.0848068249682883,-0.21450370133958294,0,0,0,0,0,0
0,-1.6023378805422608,-1.149562544534041,-0.18282569215592054,0.5931813611895553,1.1633602308806323,0.898521196216038,0,0,0,0,0,0
0,-1.5523418469146397,-1.0821616589285121,-0.829875838149091,0.18188310919657433,1.19478159324557,-0.18299059403788437,0,0,0,0,0,0
1,-1.5523418469146397,-1.0821616589285121,-0.49519472815262355,0.6934980080171117,1.2262029556105076,0.7885981407340189,0,0,0,0,0,0
0,-1.5523418469146397,-1.149562544534041,-0.14377956265633265,-0.1190668312860946,1.273334999157914,-0.12388880126533051,0,0,0,0,0,0
0,-1.6023378805422608,-1.216963430139608,0.5813628423360135,-0.530365083279075,1.3047563615228517,-0.2899212778738817,0,0,0,0,0,0
0,-1.6023378805422608,-1.216963430139608,-0.9916383746473837,1.3856828711272502,1.3361777238877892,1.3004212359130614,0,0,0,0,0,0
0,-1.6523339141699105,-1.2843643157451365,-0.49519472815262355,0.0915981270517738,1.3675990862527267,-0.0649636074751651,0,0,0,0,0,0
0,-1.6523339141699105,-1.3517652013507035,-0.4896167096526824,1.074701265961826,1.3990204486176645,1.3341614526037664,0,0,0,0,0,0
0,-1.6023378805422608,-1.2843643157451365,-1.3932557066431446,2.208279375113212,1.430441810982602,1.957389072505974,1,0,0,0,1,0
0,-1.6023378805422608,-1.2843643157451365,-1.0195284671470892,0.8339413135756903,1.4618631733475396,0.542321048739226,0,0,0,0,0,0
2,-1.6523339141699105,-1.2843643157451365,-0.060109285157215794,0.6333080199205777,1.4932845357124773,1.057558390911105,0,0,0,0,0,0
0,-1.6523339141699105,-1.3517652013507035,-0.021063155657627917,-0.31970012494120725,1.603259303989759,-0.3413410149125535,0,0,0,0,0,0
1,-1.6023378805422608,-1.2843643157451365,1.6969665423242386,-1.5836898749684165,1.6346806663546964,-1.5076203167127658,0,0,0,0,0,0
0,-1.5523418469146397,-1.2843643157451365,-0.651379246150975,0.8740679723067134,1.6818127099021027,0.9108831249832067,0,0,0,0,0,0
0,-1.6023378805422608,-1.3517652013507035,-0.015485137157686792,0.04143980363799563,1.7132340722670405,0.2047815270680904,0,0,0,0,0,0
1,-1.5523418469146397,-1.2843643157451365,-0.31112011765456643,0.4326747262654651,1.744655434631978,0.5621491900395792,0,0,0,0,0,0
2,-1.6023378805422608,-1.2843643157451365,-0.2609179511550963,0.3724847381689319,1.7917874781793846,0.5134373040641935,0,0,0,0,0,0
0,-1.6023378805422608,-1.3517652013507035,0.2522597508394872,0.04143980363799563,1.8703408840917284,0.395037497427545,0,0,0,0,0,0
0,-1.5523418469146397,-1.2843643157451365,0.09049721434119458,-0.6306817301066312,1.9017622464566661,-0.7420735391148984,0,0,0,0,0,0
0,-1.6023378805422608,-1.3517652013507035,-0.23302785865539066,0.17185144451381926,1.9331836088216037,0.24113148427630987,0,0,0,0,0,0
1,-1.6523339141699105,-1.4865669725617991,-0.009907118657745668,-0.3698584483549854,1.9646049711865412,-0.40951803316893914,0,0,0,0,0,0
0,-1.6523339141699105,-1.4865669725617991,-0.18840371065586167,-0.05887684318956068,2.0117370147339475,-0.0657484918413346,0,0,0,0,0,0
0,-1.6523339141699105,-1.4865669725617991,0.598096897835837,-0.5403967479618307,2.0431583770988855,-0.29585696589303717,0,0,0,0,0,0
1,-1.6523339141699105,-1.4865669725617991,-1.409989762142968,2.0578044048718778,-1.6959837443286896,1.7498852681999477,0,0,0,0,0,0
0,-1.6523339141699105,-1.4865669725617991,-0.7740956531496798,0.7536879961136456,-1.648851700781283,0.640941769348407,0,0,0,0,0,0
0,-1.6023378805422608,-1.4191660869562706,-1.1255108186459706,1.6565378175616523,-1.6174303384163455,1.5279101583926749,0,0,0,0,0,0
0,-1.5523418469146397,-1.3517652013507035,-1.1534009111456762,1.3957145358100058,-1.5860089760514078,1.160417487097601,0,0,0,0,0,0
0,-1.6023378805422608,-1.3517652013507035,0.12396532534084133,-0.16922515469987276,-1.5545876136864702,-0.017743001795500975,0,0,0,0,0,0
0,-1.5523418469146397,-1.3517652013507035,0.040295047841724455,-0.8915050118582778,-1.5231662513215327,-1.1661956174290917,0,0,0,0,0,0
0,-1.5523418469146397,-1.3517652013507035,0.9718241373318923,-1.0720749761478792,-1.491744888956595,-0.9591529326881912,0,0,0,0,0,0
0,-1.5523418469146397,-1.3517652013507035,-1.092042707646324,0.45273805563097663,-1.4603235265916574,-0.019979922239083608,0,0,0,0,0,0
0,-1.6023378805422608,-1.3517652013507035,-0.8242978196491499,1.445872859223784,-1.42890216422672,1.5406547182883492,0,0,0,0,0,0
2,-1.6023378805422608,-1.3517652013507035,-1.2705392996444398,1.8672027758995209,-1.3974808018617824,1.6538939102174355,0,0,0,0,0,0
2,-1.6023378805422608,-1.3517652013507035,-0.4784606726528002,1.1047962600100927,-1.3189273959494383,1.386876248846617,0,0,0,0,0,0
0,-1.6023378805422608,-1.3517652013507035,-0.16051361815615603,-0.05887684318956068,-1.2403739900370943,-0.046420714324413755,0,0,0,0,0,0
0,-1.6023378805422608,-1.4191660869562706,-0.5063507651525058,0.8840996369894685,-1.2089526276721567,1.0493171050663272,0,0,0,0,0,0
0,-1.6523339141699105,-1.4865669725617991,-0.4784606726528002,0.6032130258723112,-1.177531265307219,0.6741031338190628,0,0,0,0,0,0
0,-1.6523339141699105,-1.4865669725617991,-0.3947903951536833,-0.07894017255507152,-1.1461099029422814,-0.23757930170496203,0,0,0,0,0,0
0,-1.6523339141699105,-1.4865669725617991,-0.87449998614862,0.7536879961136456,-1.114688540577344,0.5570572527140566,0,0,0,0,0,0
0,-1.6523339141699105,-1.3517652013507035,0.2299476768397227,-0.7811567003479657,-1.0832671782124061,-0.8919373977803619,0,0,0,0,0,0
0,-1.6023378805422608,-1.3517652013507035,0.7096572678346594,-1.021916652734101,-1.0518458158474686,-1.0125348806422847,0,0,0,0,0,0
1,-1.5523418469146397,-1.3517652013507035,-0.7238934866502097,1.074701265961826,-1.020424453482531,1.125244856438637,0,0,0,0,0,0
0,-1.6023378805422608,-1.3517652013507035,0.7598594343341296,-1.0319483174168569,-0.9732924099351247,-1.0026551486831283,0,0,0,0,0,0
0,-1.6023378805422608,-1.4191660869562706,0.8881538598327754,-0.9216000059065448,-0.941871047570187,-0.7523849574754491,0,0,0,0,0,0
2,-1.6523339141699105,-1.4191660869562706,0.2243696583397816,-0.6607767241548985,-0.9104496852052494,-0.7091966952269797,0,0,0,0,0,0
0,-1.6523339141699105,-1.4191660869562706,1.139164692330126,-1.2125182817064584,-0.8318962792929054,-1.1123231167461431,0,0,0,0,0,0
1,-1.5523418469146397,-1.3517652013507035,-0.23302785865539066,0.4828330496792433,-0.8004749169279678,0.69643309403658,0,0,0,0,0,0
0,-1.5523418469146397,-1.2843643157451365,1.1280086553302437,-1.1222332995616573,-0.7533428733805614,-0.9640682710313263,0,0,0,0,0,0
0,-1.5523418469146397,-1.2843643157451365,-0.5788650056517404,0.5329913730930215,-0.7219215110156237,0.49431555869339155,0,0,0,0,0,0
1,-1.5523418469146397,-1.2843643157451365,-0.5509749131520348,0.6333080199205777,-0.6905001486506862,0.6578167832210483,0,0,0,0,0,0
1,-1.5523418469146397,-1.3517652013507035,0.5702068053361313,-0.6708083888376544,-0.6433681051032798,-0.5221293176050894,0,0,0,0,0,0
0,-1.6023378805422608,-1.4191660869562706,-0.6625352831508573,0.5430230377757772,-0.5962360615558734,0.4415811403413884,0,0,0,0,0,0
0,-1.6023378805422608,-1.4191660869562706,0.4028662503378976,-0.46014343049978595,-0.5648146991909357,-0.28822396543204143,0,0,0,0,0,0
0,-1.6023378805422608,-1.4865669725617991,-0.9247021526480902,0.2922314207068864,-0.5333933368259982,-0.10453159058467841,0,0,0,0,0,0
1,-1.6023378805422608,-1.4191660869562706,0.8044835823336586,-0.8212833590789884,-0.5019719744610606,-0.63259198108885,0,0,0,0,0,0
2,-1.5523418469146397,-1.4191660869562706,0.04587306634166558,-0.7410300416169433,-0.45483993091365416,-0.9354788579936073,0,0,0,0,0,0
0,-1.5523418469146397,-1.4865669725617991,0.36939813933825083,-0.29963679557569567,-0.37628652500131016,-0.05711476381347171,0,0,0,0,0,0
0,-1.6023378805422608,-1.5539678581673662,0.14627739934060582,0.011344809589729025,-0.29773311908896616,0.27366494125402974,0,0,0,0,0,0
1,-1.5523418469146397,-1.4865669725617991,1.6132962648251217,-1.5435632162373938,-0.26631175672402857,-1.471496013759821,0,0,0,0,0,0
1,-1.50234581328699,-1.4865669725617991,0.2243696583397816,-0.5905550713756088,-0.21917971317662216,-0.600755108986105,0,0,0,0,0,0
1,-1.50234581328699,-1.4191660869562706,1.9145092638219425,-1.5836898749684165,-0.17204766962921575,-1.4150235836139349,0,0,0,0,0,0
0,-1.5523418469146397,-1.4865669725617991,-1.4155677806429092,1.2151445715204048,-0.12491562608180934,0.6849443491267772,0,0,0,0,0,0
0,-1.5523418469146397,-1.4865669725617991,0.17974551034025257,-0.5002700892308083,-0.09349426371687174,-0.4888011652066221,0,0,0,0,0,0
2,-1.5523418469146397,-1.4865669725617991,0.05702910334154783,-0.21938347811365091,-0.062072901351934134,-0.1388212263317028,0,0,0,0,0,0
1,-1.5523418469146397,-1.4865669725617991,0.029139010841842207,-0.23944680747916175,0.016480504560409875,-0.18766065601659135,0,0,0,0,0,0
1,-1.50234581328699,-1.4191660869562706,-0.7071594311503863,0.7436563314308898,0.06361254810781627,0.6830115713750851,0,0,0,0,0,0
1,-1.50234581328699,-1.4191660869562706,-0.651379246150975,1.3054295536652054,0.11074459165522269,1.5107898681556056,0,0,0,0,0,0
0,-1.50234581328699,-1.5539678581673662,1.8308389863228256,-1.7241331805269953,0.1578766352026291,-1.707079056265556,0,0,0,0,0,0
0,-1.5523418469146397,-1.5539678581673662,-0.6402232091510928,0.3323580794379088,0.18929799756756668,0.16600823937932455,0,0,0,0,0,0
0,-1.5523418469146397,-1.6213687437728947,-0.4840386911527413,0.5731180318240445,0.2207193599325043,0.6268530949756675,0,0,0,0,0,0
0,-1.5523418469146397,-1.5539678581673662,0.06260712184148895,-0.028781849141293357,0.2521407222974419,0.15382290959454598,0,0,0,0,0,0
0,-1.6023378805422608,-1.6213687437728947,0.2745718248392517,-0.23944680747916175,0.2835620846623795,-0.025346569092766332,0,0,0,0,0,0
0,-1.6023378805422608,-1.6213687437728947,-1.1199328001460296,0.4427063909482209,0.3149834470273171,-0.0549367096973516,0,0,0,0,0,0
0,-1.6023378805422608,-1.6213687437728947,-0.14377956265633265,0.0013131449069732513,0.3464048093922547,0.05424070563680716,0,0,0,0,0,0
1,-1.6023378805422608,-1.6887696293784618,-0.38363435815380104,0.5931813611895553,0.3778261717571923,0.7364033303837564,0,0,0,0,0,0
1,-1.6023378805422608,-1.6887696293784618,-0.12704550715650928,-0.32973178962396227,0.4249582153045987,-0.4248134672546645,0,0,0,0,0,0
0,-1.6023378805422608,-1.6213687437728947,-0.5844430241516816,0.8339413135756903,0.4720902588520051,0.9119427188775338,0,0,0,0,0,0
0,-1.6023378805422608,-1.6213687437728947,-0.9525922451477957,1.205112906837649,0.5035116212169427,1.095782259543554,0,0,0,0,0,0
0,-1.6023378805422608,-1.6213687437728947,-1.3095854291440279,0.8740679723067134,0.5349329835818804,0.3470810626545968,0,0,0,0,0,0
0,-1.6023378805422608,-1.6213687437728947,-0.785251690149562,0.6734346786516008,0.5663543459468179,0.5218944331096689,0,0,0,0,0,0
0,-1.6523339141699105,-1.6213687437728947,-0.12704550715650928,-0.2595101368446733,0.5977757083117555,-0.32069855608229875,0,0,0,0,0,0
0,-1.6523339141699105,-1.6213687437728947,-0.36132228415403655,0.17185144451381926,0.6291970706766932,0.14703365982718053,0,0,0,0,0,0
1,-1.6523339141699105,-1.6213687437728947,0.04587306634166558,-0.530365083279075,0.6606184330416307,-0.6167471279468052,0,0,0,0,0,0
1,-1.7023299477975316,-1.6887696293784618,-0.31669813615450754,-0.008718519775782523,0.7077504765890371,-0.08195635400273243,0,0,0,0,0,0
0,-1.7023299477975316,-1.7561705149840288,-0.5732869871517993,0.28219975602413067,0.7548825201364435,0.14654310709832363,0,0,0,0,0,0
0,-1.7023299477975316,-1.8235714005895574,-0.36132228415403655,0.0013131449069732513,0.7863038825013812,-0.09881174576621886,0,0,0,0,0,0
0,-1.7523259814251813,-1.8909722861951244,-0.32227615465444864,-0.17925681938262783,0.8177252448663187,-0.33288388586707734,0,0,0,0,0,0
0,-1.7523259814251813,-1.8235714005895574,-0.21071578465562615,0.21197810324484165,0.8491466072312563,0.3164018949919515,0,0,0,0,0,0
0,-1.7523259814251813,-1.8235714005895574,0.15185541784054696,-0.27957346621018414,0.880567969596194,-0.16796005842573952,0,0,0,0,0,0
0,-1.7523259814251813,-1.8235714005895574,0.2243696583397816,-0.5504284126445864,0.9119893319611315,-0.5387884882770332,0,0,0,0,0,0
0,-1.7023299477975316,-1.7561705149840288,0.51442662033672,-0.5002700892308083,0.9434106943260692,-0.28276901908716406,0,0,0,0,0,0
1,-1.7023299477975316,-1.7561705149840288,0.029139010841842207,0.23204143261035248,0.9748320566910068,0.5243079525356391,0,0,0,0,0,0
0,-1.7023299477975316,-1.7561705149840288,-0.09915541465680366,-0.13913016065160544,1.0219641002384132,-0.12328051588154942,0,0,0,0,0,0
0,-1.7023299477975316,-1.7561705149840288,0.4307563428376032,-1.2024866170237025,1.0533854626033508,-1.44410354938051,0,0,0,0,0,0
2,-1.7023299477975316,-1.7561705149840288,-1.1478228926457352,1.024542942548048,1.0848068249682883,0.681814622716677,0,0,0,0,0,0
1,-1.6523339141699105,-1.7561705149840288,-0.032219192657510165,-0.7510617062996991,1.1633602308806323,-0.9952968577502902,0,0,0,0,0,0
0,-1.7023299477975316,-1.7561705149840288,-0.9525922451477957,0.5129280437275106,1.2104922744280389,0.16969719590032115,0,0,0,0,0,0
0,-1.7023299477975316,-1.7561705149840288,-0.4115244506535067,0.7837829901619122,1.2419136367929764,0.9869776642833253,0,0,0,0,0,0
2,-1.7023299477975316,-1.7561705149840288,-0.740627542150033,0.15178811514830773,1.273334999157914,-0.15875728923240473,0,0,0,0,0,0
1,-1.7523259814251813,-1.7561705149840288,0.14627739934060582,0.3524214088034203,1.351888405070258,0.7957111553024282,0,0,0,0,0,0
0,-1.7023299477975316,-1.6887696293784618,0.24110371383960497,-0.20935181343089515,1.3990204486176645,-0.000917043195745815,0,0,0,0,0,0
0,-1.7023299477975316,-1.6887696293784618,-0.556552931651976,0.5530547024585329,1.430441810982602,0.5403294046600714,0,0,0,0,0,0
1,-1.7023299477975316,-1.6887696293784618,0.15185541784054696,-0.5002700892308083,1.4618631733475396,-0.505970510716577,0,0,0,0,0,0
0,-1.7023299477975316,-1.6887696293784618,-0.29996408065468416,0.2721680913413756,1.508995216894946,0.3377311276426049,0,0,0,0,0,0
0,-1.7523259814251813,-1.6887696293784618,0.15185541784054696,-0.49023842454805255,1.5404165792598836,-0.4906063992488112,0,0,0,0,0,0
0,-1.852318048680452,-1.8235714005895574,-0.556552931651976,0.15178811514830773,1.5718379416248212,-0.024394896798786345,0,0,0,0,0,0
1,-1.8023220150528307,-1.7561705149840288,-0.6848473571506217,1.0044796131825364,1.603259303989759,1.0628171161644406,0,0,0,0,0,0
0,-1.852318048680452,-1.7561705149840288,-0.4115244506535067,0.7135613373826232,1.6818127099021027,0.8863652995949899,0,0,0,0,0,0
2,-1.8023220150528307,-1.7561705149840288,0.2634157878393695,-0.45011176581703016,-1.6959837443286896,-0.35949146588021963,0,0,0,0,0,0
0,-1.852318048680452,-1.8235714005895574,0.1574334363404881,-0.8614100178100111,-1.6174303384163455,-1.0559978524189142,0,0,0,0,0,0
1,-1.9023140823081015,-1.8909722861951244,-0.8354538566490322,0.8640363076239577,-1.5860089760514078,0.7395821120667428,0,0,0,0,0,0
1,-1.852318048680452,-1.8235714005895574,-0.9525922451477957,0.9543212897687582,-1.5388769325040015,0.7602441930061509,0,0,0,0,0,0
0,-1.852318048680452,-1.8235714005895574,-0.5286628391522703,0.9041629663549801,-1.491744888956595,1.0585002521505087,0,0,0,0,0,0
1,-1.852318048680452,-1.8235714005895574,-0.22744984015544953,0.1618197798310635,-1.4603235265916574,0.23052573427844655,0,0,0,0,0,0
0,-1.9523101159357228,-1.8909722861951244,0.42517832433766206,-0.9216000059065448,-1.4131914830442511,-1.0031947566848698,0,0,0,0,0,0
1,-1.9523101159357228,-1.958373171800653,-1.052996578146736,1.3355245477134718,-1.3503487583143758,1.1761347965301427,0,0,0,0,0,0
1,-1.9023140823081015,-2.02577405740622,-0.12704550715650928,-0.23944680747916175,-1.3032167147669695,-0.2909514386044801,0,0,0,0,0,0
2,-1.9023140823081015,-2.02577405740622,0.017982973841959956,0.06150313300350718,-1.256084671219563,0.25882081567885207,0,0,0,0,0,0
2,-1.9523101159357228,-2.0931749430117867,0.012404955342018832,-0.7410300416169433,-1.177531265307219,-0.9546692807464481,0,0,0,0,0,0
2,-1.9523101159357228,-2.160575828617316,0.5925188793358959,-0.9015366765410335,-1.0518458158474686,-0.8802622428335927,0,0,0,0,0,0
0,-2.0023061495633723,-2.2279767142228826,-0.6848473571506217,0.42264306158271003,-0.9732924099351247,0.2570548258549713,0,0,0,0,0,0
0,-2.052302183191022,-2.295377599828411,-0.696003394150504,1.024542942548048,-0.8947390040227806,1.0807517239314108,0,0,0,0,0,0
0,-2.052302183191022,-2.295377599828411,0.7765934898339529,-1.3328982578995259,-0.863317641657843,-1.4878019864669898,0,0,0,0,0,0
2,-2.052302183191022,-2.3627784854339784,0.30803993583889844,-0.6808400535204094,-0.8318962792929054,-0.6913209537874719,0,0,0,0,0,0
1,-2.1022982168186433,-2.3627784854339784,-0.13820154415639155,-0.22941514279640599,-0.7533428733805614,-0.283475415016716,0,0,0,0,0,0
0,-2.1022982168186433,-2.3627784854339784,-1.008372430147207,0.9242262957204916,-0.706210829833155,0.6717092365022469,0,0,0,0,0,0
0,-2.1022982168186433,-2.430179371039545,-1.192447040645264,1.6264428235133859,-0.6747894674682174,1.4223922664157806,0,0,0,0,0,0
0,-2.1022982168186433,-2.430179371039545,-1.1143547816460884,1.3254928830307169,-0.6433681051032798,1.1054755814657455,0,0,0,0,0,0
1,-2.1022982168186433,-2.430179371039545,-1.1366668556458528,1.1750179127893825,-0.6119467427383422,0.8881312894188714,0,0,0,0,0,0
0,-2.052302183191022,-2.430179371039545,0.20205758434001708,-1.1523282936099244,-0.5333933368259982,-1.4794724011310174,0,0,0,0,0,0
1,-2.1022982168186433,-2.4975802566450738,-0.5286628391522703,0.5530547024585329,-0.5019719744610606,0.5626495538230132,0,0,0,0,0,0
1,-2.202290284073914,-2.564981142250641,0.2522597508394872,-0.640713394789387,-0.42341856854871657,-0.6617308131828875,0,0,0,0,0,0
1,-2.1522942504462925,-2.4975802566450738,0.8156396193335408,-0.5103017539135641,-0.37628652500131016,-0.11387171454209412,0,0,0,0,0,0
0,-2.1022982168186433,-2.4975802566450738,-1.1255108186459706,1.4659361885892956,-0.32915448145390375,1.2786799389701695,0,0,0,0,0,0
0,-2.1522942504462925,-2.564981142250641,-0.4171024691534478,0.6232763552378227,-0.25060107554155975,0.7524738377810742,0,0,0,0,0,0
1,-2.1522942504462925,-2.564981142250641,1.1168526183303615,-1.4131515753615709,-0.21917971317662216,-1.4645007318463368,0,0,0,0,0,0
0,-2.1522942504462925,-2.4975802566450738,-0.2720739881549785,-0.570491742010098,-0.17204766962921575,-0.8692738617072221,0,0,0,0,0,0
0,-2.1022982168186433,-2.430179371039545,-1.0195284671470892,0.8038463195274238,-0.14062630726427813,0.5024096787195138,0,0,0,0,0,0
